Restaurant_Name,Ranking,Price_Range,Cuisine_Type,Menu Items
Caffe Concerto Green Park,3.7,25 £ ou moins,Italienne,"['fruits', 'scramble', 'yogurt', 'pastry', 'hollandaise', 'breakfast', 'onion', 'peppers', 'tomatoes', 'brie', 'asparagus', 'two', 'fried', 'smoked', 'cake', 'honey', 'waffle', 'bacon', 'gruyere', 'banana', 'milk', 'fruit', 'of', 'full', 'eggs', 'jam', 'golden', 'continental', 'toast', 'muesli', 'and', 'selection', 'mushrooms', 'vegetarian', 'grilled', 'sauce', 'on', 'scrambled', 'traditional', 'toasted', 'tomato', 'brown', 'spinach', 'croque', 'monsieur', 'cold', 'cheese', 'benedict', 'mixed', 'baguette', 'omelett', 'cinnamon', 'with', 'salad', 'fresh', 'poached', 'pan', 'sandwich', 'potatoes', 'sausage', 'baby', 'the', 'orange', 'madam', 'served', 'seasonal', 'butter', 'syrup', 'omelette', 'plain', 'muffin', 'baked', 'salmon', 'or', 'croissant', 'eggshoney', 'juice', 'beverage', 'basket', 'hash', 'granola', 'ham', 'english', 'regular', 'florentine', 'a', 'classic', 'beans', 'hot']"
Ponti's Italian Kitchen - Oxford Circus,4.2,De 26 £ à 40 £,Italienne,"['marzano', 'pistachio', 'piacentino', 'family', 'lasagne', 'black', 'apple', 'caesar', 'soup', 'focaccia', 'is', 'onion', 'doughnuts', 'mashed', 'salmoriglio', 'tomatoes', 'datterino', 'fior', 'brownie', 'sourdough', 'caffe', 'italian', 'olives', 'zucca', 'chocolate', 'prawns', 'virgin', 'polpette', 'funghi', 'gamberi', 'rosemary', 'hour', 'nduja', 'pasticciati', 'salame', 'chicory', 'oven', 'at', 'cured', 'fried', 'rigatoni', 'courgette', 'reggiano', 'cream', 'forno', 'antipasto', 'egg', 'pancetta', 'pizza', 'tagliata', 'nutella', 'honey', 'lemon', 'piacentina', 'naples', 'mascarpone', 'ball', 'grains', 'nuts', 'panna', 'aubergine', 'bomboloni', 'cornfed', 'bosco', 'italia', 'herbs', 'recipe', 'gem', 'housemade', 'misto', 'of', 'oregano', 'parma', 'olive', 'in', 'bruschetta', 'zuppa', 'handmade', 'affogato', 'green', 'been', 'parsley', 'noci', 'from', 'parmigiano', 'diavola', 'leaf', 'al', 'finest', 'crisp', 'selection', 'and', 'sorbetti', 'walnuts', 'bisque', 'mushrooms', 'costolette', 'hand', 'san', 'vino', 'have', 'caramelised', 'dop', 'vegetariana', 'calzone', 'caprese', 'gb', 'grilled', 'basil', 'amaretti', 'sauce', 'heart', 'porchetta', 'pumpkin', 'fries', 'spicy', 'pepper', 'traditional', 'all', 'coppa', 'ragu', 'veal', 'pasta', 'tomato', 'siciliana', 'rocket', 'sardo', 'board', 'wild', 'e', 'pork', 'rucola', 'pastas', 'tiramisu', 'cheese', 'bread', 'tonnato', 'stuffed', 'sirloin', 'ravioli', 'strawberry', 'marinated', 'yolk', 'mixed', 'meats', 'frutti', 'lamb', 'bream', 'meatballs', 'bulls', 'are', 'seeds', 'scialatielli', 'linguine', 'burrata', 'miste', 'napoletana', 'cut', 'amici', 'vanilla', 'gelato', 'guanciale', 'roasted', 'potato', 'alla', 'fiore', 'dough', 'croutons', 'oyster', 'slow', 'waiter', 'mini', 'grana', 'pugliese', 'ricotta', 'serving', 'chicken', 'padano', 'beetroot', 'emilia', 'trio', 'day', 'creams', 'steamed', 'with', 'mussels', 'capers', 'crumble', 'gelati', 'pizzaiola', 'we', 'salad', 'each', 'cherry', 'sea', 'thyme', 'fresh', 'con', 'ubriaco', 'tre', 'indivia', 'jus', 'risotto', 'margherita', 'del', 'soft', 'for', 'espresso', 'campana', 'carbonara', 'potatoes', 'chilli', 'arancini', 'sausage', 'cutlets', 'orata', 'roast', 'vegetables', 'baby', 'the', 'griglia', 'pescatora', 'mortadella', 'shell', 'sage', 'manzo', 'fritto', 'cheeses', 'mozzarella', 'butter', 'stone', 'vitello', 'using', 'oz', 'our', 'tenerina', 'oil', 'ice', 'di', 'crab', 'vinegar', 'baked', 'breast', 'dressing', 'years', 'belly', 'anchovy', 'clams', 'warm', 'or', 'king', 'giorno', 'saffron', 'pecorino', 'prosciutto', 'sorbets', 'fillet', 'steak', 'rested', 'mayonnaise', 'rosso', 'breaded', 'anchovies', 'beef', 'hours', 'red', 'cooked', 'basket', 'parmesan', 'filled', 'tagliatelle', 'garlic', 'bufala', 'milanese', 'romano', 'house', 'agnello', 'rosse', 'cioccolato', 'caramel', 'compote', 'finocchiona', 'balsamic', 'ai', 'fritti', 'calamari', 'whipped', 'latte', 'rape', 'breads', 'ham', 'ask', 'salami', 'spaghetti', 'mare', 'pomodoro', 'your', 'cotta', 'gorgonzola', 'berry', 'beans', 'tuna', 'pollo', 'flavours', 'salted', 'extra']"
Meeting Noodles,4.2,25 £ ou moins,Chinoise,[]
INO Restaurant,4.3,De 26 £ à 40 £,Grecque,"['still', 'black', 'reserve', 'sparking', 'martini', 'na', 'athens', 'seaside', 'view', 'smoke', 'crme', 'de', 'gin', 'grey', 'mures', 'beer', 'spritz', 'per', 'don', 'papa', 'infused', 'belvedere', 'honey', 'pure', 'lemon', 'cents', 'blood', 'woodford', 'skinos', 'mastiha', 'mule', 'apostolakis', 'lagavulin', 'in', 'sour', 'grapefruit', 'hendricks', 'goose', 'bloody', 'mandarin', 'bianco', 'ciroc', 'bitters', 'and', 'gt', 'vida', 'lemonjito', 'gb', 'negroni', 'vodka', 'mint', 'calle', 'feta', 'tsipouro', 'bergamot', 'amaro', 'montenegro', 'person', 'coca', 'aperol', 'oak', 'sparkling', 'beefeater', 'dry', 'smirnoff', 'hibiki', 'barrel', 'soda', 'mezcal', 'rock', 'limoncelo', 'ottos', 'with', 'cherry', 'thyme', 'fresh', 'wine', 'for', 'espresso', 'moscow', 'ouzo', 'fashioned', 'samphire', 'tonic', 'greek', 'months', 'plomari', 'vermouth', 'water', 'ginger', 'syrup', 'cola', 'kings', 'elderflower', 'old', 'monkey', 'paloma', 'roku', 'blanco', 'agave', 'bramble', 'tequila', 'y', 'votanikon', 'angostura', 'aged', 'a', 'assyrtiko', 'macallan']"
Orrery,4.5,41 £ et plus,Française,[]
Síbín,4.6,De 26 £ à 40 £,Réservation de tables avec bouteilles,[]
Bonzai London,4.1,De 26 £ à 40 £,Asiatique,"['cod', 'duck', 'chilly', 'veg', 'lobster', 'black', 'gyoza', 'kung', 'soupy', 'edamame', 'onion', 'glaze', 'lime', 'peppers', 'yasai', 'wok', 'lettuce', 'asparagus', 'maki', 'smoky', 'chocolate', 'plum', 'passion', 'two', 'yellowtail', 'wrapped', 'cucumber', 'crudo', 'chop', 'fried', 'hong', 'pudding', 'crispy', 'smoked', 'choy', 'tam', 'soy', 'mameonori', 'cream', 'sriracha', 'bean', 'egg', 've', 'salt', 'saltchilli', 'thinly', 'lemon', 'noodles', 'jalapeo', 'masago', 'milk', 'oysters', 'gochujang', 'ikura', 'panko', 'kailin', 'bonzai', 'herbs', 'bao', 'fruit', 'flakes', 'of', 'in', 'olive', 'laksa', 'sour', 'roll', 'green', 'topped', 'tartare', 'torched', 'xo', 'mapo', 'wafu', 'leaf', 'and', 'nori', 'sliced', 'hoisin', 'grilled', 'sashimi', 'mock', 'gb', 'basil', 'truffle', 'sauce', 'maguro', 'vegf', 'cracker', 'stir', 'spicy', 'curry', 'aji', 'sweet', 'vge', 'pepper', 'chips', 'greens', 'bombastic', 'tofu', 'prawn', 'spinach', 'yuzu', 'coconut', 'seasame', 'cheese', 'carpaccio', 'hamachi', 'beijing', 'strawberry', 'marinated', 'seeds', 'yellowfin', 'tangy', 'mixed', 'lamb', 'robusuta', 'burrata', 'toffee', 'salmone', 'vanilla', 'pickled', 'teriyaki', 'tataki', 'sesame', 'nigiri', 'oyster', 'roe', 'citrus', 'gomae', 'sticky', 'chicken', 'broccoli', 'mayo', 'salsa', 'mountain', 'thai', 'steamed', 'with', 'caviar', 'salad', 'wine', 'fresh', 'amarillo', 'ebi', 'carrot', 'pan', 'avocado', 'wings', 'soft', 'for', 'noodle', 'sake', 'singapore', 'katsu', 'cashew', 'chilli', 'peanut', 'vegetables', 'jasmine', 's', 'fire', 'tebasaki', 'bok', 'mr', 'veggies', 'served', 'mix', 'shell', 'pao', 'sheet', 'leeks', 'gold', 'miso', 'assorted', 'chiili', 'creamy', 'futomaki', 'oil', 'ice', 'three', 'di', 'enoki', 'nv', 'crab', 'dressing', 'mirin', 'salmon', 'kanpachi', 'stock', 'mango', 'eel', 'raw', 'rice', 'juice', 'n', 'pancake', 'deep', 'glazed', 'hours', 'red', 'kewpie', 'som', 'tiradito', 'garlic', 'caramel', 'tempura', 'vegetable', 'scoops', 'calamari', 'soya', 'pc', 'kong', 'papaya', 'unagi', 'rolls', 'a', 'beans', 'classic', 'srirachamayo', 'tuna', 'tossed', 'hot']"
Sheesh Mayfair,4.3,41 £ et plus,Turque,[]
Harry's Bar,4.2,41 £ et plus,Italienne,[]
River Restaurant Gordon Ramsay,4.5,41 £ et plus,Fruits de mer,[]
Rondo,4.2,25 £ ou moins,Britannique,[]
Boulevard Brasserie,4.4,25 £ ou moins,Française contemporaine,[]
Luciano by Gino D’Acampo London,4.3,De 26 £ à 40 £,Italienne Moderne,"['spada', 'gamberoni', 'salsiccia', 'scaloppine', 'lasagne', 'style', 'sundays', 'sides', 'caesar', 'tartufo', 'affumicato', 'italian', 'olives', 'bucatini', 'chateaubriand', 'arrosto', 'melanzane', 'minestrone', 'bolognese', 'gamberi', 'funghi', 'sogliola', 'polpette', 'sharing', 'oven', 'fritte', 'brasato', 'forno', 'pizza', 'tagliata', 'parmigiana', 'della', 'g', 'spinaci', 'fish', 'alle', 'insalata', 'parma', 'olive', 'bruschetta', 'ripieno', 'salads', 'tartare', 'herb', 'patatine', 'from', 'al', 'bianco', 'verdure', 'fagioli', 'and', 'costolette', 'market', 'vino', 'caprese', 'calzone', 'gb', 'pasta', 'shellfish', 'land', 'casa', 'broccoletti', 'e', 'antipasti', 'cozze', 'rucola', 'pat', 'sirloin', 'bread', 'anatra', 'carpaccio', 'arancine', 'ravioli', 'frutti', 'starters', 'linguine', 'burrata', 'napoletana', 'salmone', 'aragosta', 'alla', 'slow', 'ricotta', 'chicken', 'pm', 'capesante', 'patate', 'merluzzo', 'capricciosa', 'allarrabbiata', 'fresh', 'con', 'tre', 'risotto', 'avocado', 'margherita', 'carbonara', 'branzino', 'pesce', 'pane', 'marinato', 'zucchine', 'vongole', 'roast', 'available', 'cicchetti', 'griglia', 'the', 'noon', 'fegato', 'manzo', 'mozzarella', 'scarpetta', 'vitello', 'di', 'formaggi', 'ribeye', 'colori', 'or', 'large', 'prosciutto', 'fillet', 'penne', 'rosso', 'grill', 'beef', 'allaglio', 'milanese', 'panzanella', 'fettuccine', 'agnello', 'ai', 'calamari', 'fritti', 'small', 'ginos', 'tonno', 'mare', 'pomodoro', 'dover', 'crema', 'piccante', 'cheeseburger', 'pollo', 'allaragosta', 'woodfire']"
Saint Jacques,4.8,41 £ et plus,Française,[]
Madera at Treehouse London,3.9,41 £ et plus,Mexicaine,"['c', 'duck', 'guajillo', 'onions', 'black', 'caesar', 'onion', 'melted', 'lime', 'nut', 'peppers', 'b', 'octopus', 't', 'tomatoes', 'crumbles', 'lim', 'alad', 'lettuce', 'evoomarinated', 'mexicanstyle', 'prawns', 'plum', 'cauliflower', 'de', 'braised', 'mushroo', 'upon', 'cken', 'manchego', 'tortilla', 'ca', 'pico', 'quinoa', 'ic', 'chili', 'crispy', 'molcajete', 'taquitos', 'per', 'portobello', 'nettle', 'an', 'm', 'tigr', 'salt', 'pure', 'five', 'jalapeo', 'el', 'pepita', 'g', 'guacamo', 'gem', 'pesto', 'request', 'guacamole', 'of', 'in', 'ancho', 'mexican', 'omatillo', 'featu', 'green', 'pomegranate', 'freshly', 'topped', 'fattous', 'barbacoa', 'tomatillo', 'heirloom', 'al', 'ceviche', 'and', 'rne', 'san', 'mushrooms', 'asadag', 'fa', 'cabbage', 'vg', 'u', 'grilled', 'basil', 'gb', 'dijon', 'truffle', 'sauce', 'habanero', 'arugula', 'aine', 'sustain', 'spicy', 'chi', 'pepper', 'pine', 'orde', 'vinaigrette', 'mixed', 'chips', 'chia', 'toasted', 'vocado', 'ta', 'v', 'prawn', 'gallo', 'wild', 'ucumbers', 'e', 'coconut', 'coriander', 'sirloin', 'cheese', 'marinated', 'seeds', 'gusto', 'add', 'finished', 'dishes', 'tortillas', 'ato', 'cn', 'vin', 'pineapple', 'nion', 'pickled', 'roasted', 'fluffy', 'citrus', 'slow', 'chicken', 'stinging', 'carne', 'mayo', 'trio', 'salsa', 'romaine', 'rella', 'with', 'serran', 'crumble', 'stones', 'sauc', 'asada', 'chile', 'tinga', 'fresh', 'i', 'cherry', 'sea', 'jospersmoked', 'k', 'chuckeye', 'j', 'avocado', 'soft', 'l', 'flatbread', 'hvyo', 'h', 'bowl', 'corn', 'f', 'piquillo', 'sausage', 'vegetables', 's', 'grassfed', 'baby', 'r', 'served', 'sauted', 'aguachile', 'en', 'shell', 'dwich', 'carnitas', 'vegan', 'caught', 'mozzarella', 'dish', 'hilad', 'lava', 'our', 'oil', 'o', 'quesadillas', 'aigrette', 'baked', 'dressing', 'leche', 'coriande', 'mozza', 'salmon', 'warm', 'xican', 'king', 'chipotleseasoned', 'efs', 'macha', 'pepitas', 'adobada', 'mango', 'chee', 'steak', 'raw', 'bun', 'chipotle', 'rice', 'w', 'n', 'beef', 'artichoke', 'red', 'over', 'verde', 'parmesan', 'shaved', 'hearts', 'garlic', 'wl', 'blanco', 'mushroom', 'frito', 'california', 'pumpkin', 'signature', 'calamari', 'mori', 'tom', 'onio', 'tequila', 'mixiote', 'tostaditas', 'madera', 'd', 'ably', 'wildcaught', 'crema', 'cheddar', 'a', 'marinade', 'beans', 'seabass', 'shallots', 'tossed', 'hot']"
Seven Park Place Bar & Lounge,4.3,25 £ ou moins,Britannique,"['vanilla', 'james', 'hazelnut', 'muffin', 'baked', 'plain', 'jam', 'apple', 'salmon', 'from', 'forest', 'pm', 'champagne', 'cinnamon', 'st', 'and', 'with', 'crumble', 'berries', 'chocolate', 'frangelico', 'tea', 'sandwich', 'smoked', 'clotted', 'to', 'cream', 'ham', 'afternoon', 'cake', 'financier', 'cucamber', 'lemon', 'tart', 'cheese', 'scones', 'cherries', 'strawberry', 'a', 'choux', 'glass', 'ginger', 'cheshire', 'of']"
Angus Steakhouse Piccadilly Circus,4,25 £ ou moins,Américaine,[]
The New York Bar at The Rubens,3.5,41 £ et plus,Réservation de tables avec bouteilles,"['just', 'our', 'valentines', 'people', 'moments', 'this', 'bar', 'from', 'champagne', 'new', 'dessert', 'day', 'and', 'two', 'share', 'gb', 'evening', 'sharing', 'heart', 'february', 'cherished', 'enjoy', 'for', 'delightful', 'york', 'of', 'glasses', 'an', 'elegant', 'valentinesthemed', 'available', 'th', 'the', 'us', 'exquisite', 'join', 'a', 'taste', 'in']"
Plume Wine Bar,4.7,25 £ ou moins,Bar à Vin,"['oil', 'duck', 'baked', 'golden', 'maldon', 'toast', 'pickles', 'bar', 'meat', 'hummus', 'almonds', 'peppers', 'local', 'cognac', 'spiced', 'snacks', 'sourdough', 'w', 'olives', 'artichoke', 'grilled', 'gb', 'padron', 'each', 'rosemary', 'fries', 'paprika', 'cured', 'sandwich', 'all', 'toasted', 'boy', 'pate', 'honey', 'board', 'cheese', 'oysters', 'pesto', 'camembert', 'cumin', 'mousse', 'gordal', 'meats', 'butter', 'salted', 'burrata', 'in']"
BKC - Biryani Kebab Chai - Marble Arch,4.3,25 £ ou moins,Indienne,[]
The Restaurant at St Martins Lane London,4.1,De 26 £ à 40 £,Britannique,"['fruits', 'cereals', 'style', 'black', 'breakfast', 'leek', 'onion', 'any', 'white', 'tomatoes', 'porridge', 'sourdough', 'two', 'french', 'whole', 'pudding', 'quinoa', 'cured', 'smoked', 'goji', 'express', 'egg', 'whites', 'homemade', 'coffee', 'honey', 'nutella', 'table', 'bacon', 'milk', 'nuts', 'banana', 'sauteed', 'choice', 'of', 'flakes', 'full', 'eggs', 'green', 'freshly', 'goddess', 'toast', 'from', 'muesli', 'fillings', 'selection', 'and', 'mushrooms', 'berries', 'grilled', 'gb', 'pastries', 'acai', 'on', 'scrambled', 'ripened', 'chia', 'greens', 'field', 'toasted', 'tomato', 'rocket', 'cumberland', 'brown', 'spinach', 'board', 'rye', 'yoghurts', 'coconut', 'be', 'cheese', 'bread', 'maple', 'seeds', 'benedict', 'mixed', 'meats', 'shiitake', 'almond', 'zeroeggs', 'dried', 'broccoli', 'cinnamon', 'with', 'vine', 'poached', 'jumbo', 'avocado', 'bowl', 'pancakes', 'yoghurt', 'sausage', 'tender', 'smashed', 'the', 'served', 'sauted', 'seasonal', 'butter', 'vegan', 'syrup', 'omelette', 'can', 'baked', 'muffin', 'salmon', 'filter', 'or', 'mango', 'frittata', 'royale', 'pear', 'juice', 'seeded', 'hash', 'caramel', 'mushroom', 'tea', 'agave', 'granola', 'streaky', 'ham', 'english', 'brioche', 'florentine', 'replaced', 'your', 'a', 'classic', 'beans', 'oat', 'salted']"
Skylon,3.8,De 26 £ à 40 £,Britannique,[]
Gordon Ramsay Street Burger — Covent Garden,3.8,25 £ ou moins,Burgers,[]
The English Grill,4.3,41 £ et plus,Britannique,"['vanilla', 'ice', 'crab', 'scottish', 'jam', 'oyster', 'parsley', 'sorbet', 'gratin', 'champagne', 'rockefeller', 'cornish', 'fillet', 'and', 'mushrooms', 'sourdough', 'crackers', 'beef', 'chocolate', 'caviar', 'red', 'exmoor', 'poached', 'parmesan', 'rhubarb', 'truffle', 'heritage', 'on', 'february', 'mint', 'fondue', 'ivoire', 'chili', 'smoked', 'celeriac', 'carrots', 'mimosa', 'cream', 'lemon', 'available', 'th', 'baby', 'tart', 'emulsion', 'orange', 'strawberry', 'leicester', 'wild', 'shellfish', 'yorkshire', 'of']"
Bagatelle London,4.3,41 £ et plus,Française,"['gamberoni', 'pois', 'poulpe', 'canard', 'agrumes', 'mashed', 'fior', 'freerange', 'et', 'french', 'frites', 'poivre', 'spelt', 'sauvage', 'bagatelle', 'fried', 'tomates', 'goji', 'pizza', 'lestragon', 'oeufs', 'sel', 'pamplemousse', 'lhuile', 'oregano', 'in', 'feuilles', 'eggs', 'trenette', 'green', 'tartare', 'courgettes', 'citron', 'from', 'riz', 'ceviche', 'vierge', 'slection', 'dolive', 'farcie', 'grilled', 'basil', 'gb', 'sarawak', 'pepper', 'vapeur', 'vinaigrette', 'chou', 'haricots', 'citronnelle', 'pommes', 'eggplant', 'mesclun', 'roche', 'pics', 'au', 'citronnier', 'allergens', 'kumquats', 'burrata', 'linguine', 'doeuf', 'tigelles', 'sundried', 'roe', 'johndory', 'gambas', 'mas', 'sarriette', 'salad', 'timut', 'del', 'xiii', 'bergamote', 'campana', 'corn', 'cleri', 'by', 'tourte', 'mozzarella', 'oil', 'breast', 'kristal', 'fillet', 'grill', 'cuit', 'fris', 'woodgrilled', 'bufala', 'crunchy', 'dagrumes', 'beurre', 'castelmagno', 'confites', 'g', 'saintpierre', 'filet', 'allergen', 'duck', 'lobster', 'truite', 'angus', 'olives', 'prawns', 'chiches', 'lemongrass', 'organic', 'chop', 'pepe', 'cpres', 'algues', 'homemade', 'honey', 'lemon', 'la', 'riviera', 'noix', 'poudre', 'espelette', 'fine', 'lecce', 'crote', 'olive', 'trout', 'grapefruit', 'bagatelles', 'provence', 'spiced', 'selection', 'balsamique', 'berries', 'dop', 'fraches', 'mijot', 'gras', 'peanuts', 'recommends', 'mijotes', 'condiment', 'paule', 'raviolis', 'brown', 'e', 'sirloin', 'tonnato', 'kaviari', 'ravioli', 'scamorza', 'bream', 'blue', 'pickled', 'sulphites', 'sesame', 'gluten', 'pickles', 'calamar', 'poulet', 'aromates', 'capers', 'summer', 'chef', 'fresh', 'petit', 'foie', 'marines', 'mediterranean', 'vegetables', 'sauted', 'panfried', 'daurade', 'ctelette', 'bouillon', 'butter', 'bottarga', 'rtis', 'cacio', 'broth', 'souffles', 'almonds', 'cashews', 'peautre', 'pices', 'mditerrane', 'ctire', 'huile', 'faux', 'your', 'bio', 'ravioles', 'marinefume', 'puffed', 'spunta', 'extra', 'melon', 'black', 'pantelleria', 'octopus', 'powder', 'crust', 'baies', 'fleurs', 'whole', 'oven', 'fume', 'confit', 'albufera', 'salt', 'pure', 'des', 'labricot', 'nuts', 'pesto', 'pol', 'couteau', 'borage', 'of', 'marjolaine', 'squid', 'crustacs', 'pomme', 'truffle', 'entier', 'pasta', 'lacquered', 'stuffed', 'faon', 'piment', 'marinated', 'wild', 'pdo', 'tomate', 'jaunes', 'boeuf', 'cl', 'romaine', 'terre', 'par', 'caviar', 'sea', 'homard', 'potatoes', 'to', 'dt', 'four', 'chickpeas', 'yellow', 'lorigan', 'verts', 'cherries', 'seaweed', 'apricot', 'di', 'fines', 'red', 'marine', 'amandes', 'truffe', 'celery', 'croquants', 'fermier', 'zucchini', 'sriole', 'small', 'rolls', 'feu', 'beans', 'seabass', 'tuna', 'louis', 'tiny', 'roman', 'lgumes', 'tomatoes', 'savory', 'lettuce', 'aux', 'leaves', 'dherbes', 'amberjack', 'de', 'coastal', 'smoked', 'parmigiana', 'bourrache', 'dagneau', 'truffled', 'fish', 'aubergine', 'herbes', 'despelette', 'herbs', 'flowers', 'thon', 'doman', 'salade', 'plin', 'miel', 'kale', 'bar', 'cerises', 'and', 'cabbage', 'les', 'gomasio', 'sauce', 'fondante', 'fries', 'dolives', 'taggiasche', 'rouge', 'candied', 'tomato', 'bergamot', 'stracciatella', 'pouilles', 'bois', 'simmered', 'bread', 'carpaccio', 'vinaigre', 'lamb', 'roasted', 'accompany', 'citrus', 'pche', 'pugliese', 'laqu', 'chicken', 'molluscs', 'steamed', 'with', 'noisette', 'cherry', 'thyme', 'jus', 'soft', 'puglia', 'maison', 'tender', 'confitesfumes', 'the', 'dairy', 'thym', 'poutargue', 'en', 'pie', 'barbajuans', 'marjoram', 'vinegar', 'spices', 'king', 'omani', 'basilic', 'sauts', 'rice', 'fishery', 'beef', 'cajou', 'poisson', 'coulis', 'dans', 'balsamic', 'soya', 'latte', 'mustard', 'bleu', 'shoulder', 'tarragon', 'shellfish']"
Chucs Belgravia,4.2,De 26 £ à 40 £,Italienne,"['including', 'pistachio', 'dressing', 'tartare', 'cacio', 'apple', 'salmon', 'champagne', 'paris', 'creme', 'capers', 'beef', 'anchovies', 'chocolate', 'salad', 'de', 'sauce', 'fraiche', 'pumpkin', 'avocado', 'chucs', 'fried', 'chips', 'pepe', 'cream', 'egg', 'radicchio', 'cafe', 'glass', 'tagliata', 'roast', 'lemon', 'e', 'puntarelle', 'tart', 'sirloin', 'cotta', 'carpaccio', 'heidsieck', 'panna', 'a', 'seabass', 'piper', 'quail', 'butter', 'shallots', 'of', 'courses']"
Caffe Concerto Haymarket,3.9,25 £ ou moins,Café,[]
The Footman - Mayfair,4.5,25 £ ou moins,Britannique,[]
Jamuna,5,41 £ et plus,Indienne,[]
Bardo St James’s,4.5,41 £ et plus,Italienne,[]
Aqua Nueva,4.2,41 £ et plus,Espagnole,"['cod', 'catalan', 'torrija', 'glaseados', 'peppers', 'cannelloni', 'salvajes', 'canela', 'padrn', 'trigo', 'floralis', 'palomitas', 'cremoso', 'manchego', 'cured', 'tomates', 'sloe', 'crustaceans', 'barley', 'souffle', 'espuma', 'in', 'eggs', 'green', 'manzana', 'tartare', 'azcar', 'from', 'caramelised', 'tuetano', 'basil', 'gb', 'sorbete', 'on', 'pepper', 'tostadas', 'crisps', 'curada', 'negras', 'secos', 'allergens', 'churros', 'beetroot', 'mayo', 'crackling', 'containing', 'slowcooked', 'asada', 'dorados', 'gutirrez', 'piquillos', 'risotto', 'ximnez', 'del', 'skewers', 'delicate', 'bodegas', 'orange', 'rueda', 'pulpo', 'bone', 'galician', 'mousse', 'palo', 'tostada', 'crab', 'barcelona', 'leche', 'calabaza', 'alioli', 'glazed', 'giturrez', 'cerdo', 'marisco', 'y', 'think', 'flan', 'bass', 'allergen', 'gonzalezbyass', 'caballa', 'pimentones', 'vaca', 'blanc', 'chorizo', 'dioxide', 'bravas', 'chocolate', 'lubina', 'navarro', 'idiazabal', 'torres', 'marinado', 'ternera', 'coffee', 'pimientos', 'la', 'milk', 'sauvignon', 'pearl', 'sardines', 'verdes', 'berries', 'habanero', 'cabra', 'brasa', 'boniato', 'cocoa', 'equipo', 'board', 'cheese', 'cumin', 'blend', 'chantilly', 'penedes', 'pickled', 'alcachofa', 'dry', 'potato', 'mayonesa', 'gluten', 'slow', 'frontera', 'marmelada', 'tortillita', 'cinnamon', 'calamar', 'i', 'omellette', 'paprika', 'matar', 'tinta', 'chilli', 'rama', 'remolacha', 'trufa', 'granita', 'creamy', 'naranja', 'ice', 'crujiente', 'dol', 'artichoke', 'blancos', 'calamari', 'jamn', 'ham', 'copos', 'sidra', 'esprragos', 'pedro', 'pistachio', 'cereals', 'apple', 'black', 'gratin', 'raspberry', 'octopus', 'sourdough', 'asparagus', 'croquetas', 'floss', 'vinagreta', 'frambuesa', 'zanahorias', 'crujientes', 'tortilla', 'pure', 'blood', 'ink', 'sardinas', 'nuts', 'of', 'moscatel', 'squid', 'pimiento', 'made', 'caramelizadas', 'truffle', 'chips', 'ibrico', 'brochetas', 'tarta', 'cordero', 'zoco', 'pariente', 'pork', 'cardamomo', 'wild', 'camaron', 'pineapple', 'tomate', 'goats', 'almond', 'vanilla', 'alta', 'tartar', 'algodn', 'formula', 'seleccin', 'queso', 'marrow', 'hierbas', 'pacharan', 'caviar', 'sea', 'unique', 'j', 'con', 'pan', 'cocinado', 'baja', 'popcorn', 'cangrejo', 'cortado', 'delica', 'fino', 'sorbet', 'sanguina', 'granizado', 'red', 'orujo', 'tempura', 'mushroom', 'celery', 'rustic', 'patata', 'penjar', 'quesos', 'tart', 'classic', 'flavours', 'patatas', 'cider', 'onion', 'is', 'white', 'tomatoes', 'candy', 'earth', 'puree', 'licor', 'tierra', 'herring', 'short', 'de', 'prepared', 'cream', 'temperatura', 'fish', 'caramelizada', 'herbs', 'colosa', 'kale', 'herb', 'cebolla', 'finest', 'crisp', 'and', 'marinadas', 'helado', 'alella', 'liqueur', 'sauce', 'pumpkin', 'seafood', 'sweet', 'navazos', 'patxaran', 'traditional', 'tomato', 'costilla', 'marmalade', 'catalana', 'gallega', 'bread', 'sulphur', 'lamb', 'shrimp', 'cardamom', 'escabeche', 'roasted', 'setas', 'ricotta', 'apasionado', 'molluscs', 'rib', 'salsa', 'with', 'colosia', 'iberian', 'pur', 'salmorejo', 'chile', 'jus', 'bacalao', 'almendras', 'manzanilla', 'celeriac', 'piquillo', 'baby', 'the', 'en', 'caneln', 'spain', 'anise', 'nv', 'pistacho', 'mackerel', 'pia', 'subtle', 'spanish', 'beef', 'cooked', 'paletilla', 'carrots', 'mustard', 'espaoles', 'moruno', 'crema', 'jerez', 'a', 'requesn']"
The Top Hat,3.9,25 £ ou moins,Burgers,[]
Gaucho Charlotte Street,4.6,41 £ et plus,Steak,[]
